objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237660936091210000,132.7118218868,55.8715525795,17.91938,16.68725,16.22725,16.04799,15.97082,3600,301,3,24,3565865823358790000,STAR,-0.0001748589,3167,54822,512
1237663457238710000,315.2249450926,-0.2907259911,18.59794,17.46987,17.03135,16.75964,16.6252,4187,301,3,50,1107914686361270000,GALAXY,0.05451392,984,52442,106
1237666339189690000,18.2572534712,-0.001098029,19.1017,18.81155,18.43762,18.3939,18.17756,4858,301,3,476,9895586906368140000,QSO,0.9731711,8789,57358,191
1237658300072530000,162.1276370965,7.5425264807,19.55273,19.0647,19.05374,19.08975,19.20402,2986,301,5,291,1127143224410930000,GALAXY,0.1307974,1001,52670,427
1237651252579860000,220.8003447292,61.3560154627,19.33308,17.66618,17.01339,16.69877,16.45411,1345,301,6,471,683587859193555000,GALAXY,0.04848336,607,52368,606
1237671935507300000,258.2188121397,34.83138027,19.48818,19.19388,19.14269,19.2386,19.08199,6161,301,3,98,12274835803168100000,QSO,0.7555631,10902,58396,1000
1237667206216020000,118.2669865073,65.4925303709,17.46428,15.19986,14.23304,13.89407,13.71657,5060,301,2,168,3309038318779390000,STAR,-6.380139E-005,2939,54515,67
1237678907319980000,1.2550255731,10.4930576277,19.36667,19.08454,18.82258,18.49717,18.55792,7784,301,5,205,13016624073119400000,QSO,1.524076,11561,58485,346
1237658298451170000,137.5767589182,4.4404265209,18.4744,16.55676,15.60849,15.15226,14.81894,2986,301,2,127,1343268177466910000,GALAXY,0.07467312,1193,52652,253
1237658298454440000,145.0426863351,5.1265727481,19.14995,17.93735,17.26854,16.84507,16.5791,2986,301,2,177,1118075002931930000,GALAXY,0.1392302,993,52710,205
1237680285463940000,33.0884617129,27.3978186296,18.86387,17.80597,17.41459,17.2849,17.2589,8105,301,4,149,7061673458892300000,STAR,-0.0004534847,6272,56325,106
1237665548356160000,222.815979657,21.5779478325,17.2688,16.13306,15.73952,15.58701,15.57088,4674,301,2,130,3836075756186870000,STAR,8.168868E-005,3407,54971,490
1237657873791520000,139.4099094907,39.3303847607,19.10964,18.03645,17.65813,17.36147,17.22987,2887,301,3,207,1055141431208860000,GALAXY,0.07640155,937,52707,630
1237668297677210000,208.9955685152,18.1055069359,17.86931,16.2984,15.49927,15.08533,14.76826,5314,301,3,208,3103035194471380000,GALAXY,0.06547458,2756,54508,200
1237668297667310000,185.2717030885,19.6446703634,19.50607,18.11507,17.31159,16.9048,16.56549,5314,301,3,57,2938619997552930000,GALAXY,0.1080972,2610,54476,77
1237666407404800000,82.5490060227,-0.6244830094,18.80099,17.03633,16.18954,15.80076,15.56524,4874,301,2,972,2310422532202720000,STAR,0.0003857925,2052,53401,276
1237651735776460000,224.549622655,1.361190061,18.1899,18.59425,19.05224,19.42284,19.72798,1458,301,2,666,605751776108374000,STAR,-0.0003562446,538,52029,64
1237662238016010000,214.4688671908,9.0821908783,18.96874,17.17851,16.3122,15.89992,15.58238,3903,301,4,220,2039099898321730000,GALAXY,0.05744065,1811,53533,346
1237662238022890000,230.1943763498,7.4811942402,19.52144,19.3821,18.79263,18.30803,18.18217,3903,301,4,325,2047026019646330000,QSO,0.2221188,1818,54539,509
1237654599956500000,158.5793977704,3.4065114476,18.46352,17.07893,16.40668,16.00245,15.77556,2125,301,1,265,649711356169185000,GALAXY,0.07383464,577,52367,244
1237667536931460000,145.1743977409,18.9241948092,19.34047,17.85696,16.96869,16.55382,16.27201,5137,301,2,213,2667369641881400000,GALAXY,0.1465331,2369,53733,410
1237658298459550000,156.8849226383,5.9854192363,19.33163,18.25899,17.77479,17.45313,17.29412,2986,301,2,255,1124856514532630000,GALAXY,0.1119263,999,52636,300
1237667206211760000,95.4621081895,64.1825873455,16.96963,15.02302,14.19661,13.84783,13.67796,5060,301,2,103,2588617945806560000,STAR,-0.0002304411,2299,53711,633
1237671123232360000,154.9758371082,14.445314828,18.04389,17.08183,16.74854,16.62361,16.55711,5972,301,2,262,2916157244825430000,STAR,-0.0003108829,2590,54175,278
1237663233369900000,352.960504159,47.6496727324,19.27314,17.51367,16.78787,16.51442,16.37558,4135,301,2,147,2125759551599830000,STAR,-0.0002025224,1888,53239,220
1237667206214450000,109.4704939786,65.4367033799,16.72294,15.4885,15.09,14.97143,14.94785,5060,301,2,144,2631238590398490000,STAR,-7.935238E-007,2337,53740,38
1237662197747420000,229.0954647069,7.8573823259,19.15752,17.97746,17.44385,17.13972,16.9075,3894,301,1,170,2046979015524250000,GALAXY,0.04258176,1818,54539,338
1237664877809430000,160.4200457373,33.915555994,19.14263,17.28176,16.36083,15.91179,15.58306,4518,301,1,207,2280022135709660000,GALAXY,0.08141369,2025,53431,272
1237658300607500000,157.8109499612,7.5220173996,19.01513,17.17128,16.27995,15.86,15.57921,2986,301,6,262,1124877955009370000,GALAXY,0.06652524,999,52636,378
1237660637073050000,168.6083623741,47.5150452559,19.28367,18.69611,18.6742,18.45688,18.63059,3530,301,6,313,1619198598661040000,GALAXY,0.06670673,1438,53054,562
1237660637073640000,170.3731699574,47.7674616544,19.13419,17.44393,16.53144,16.04657,15.70403,3530,301,6,322,1622547436687880000,GALAXY,0.1146607,1441,53083,457
1237673808652930000,116.4660902966,17.4807881,18.44653,16.92657,16.39325,16.20468,16.17244,6597,301,4,144,3253867023985310000,STAR,0.0001785016,2890,54495,59
1237648721748100000,135.4731814117,0.3955513874,18.78333,17.21149,16.33487,15.79956,15.3449,756,301,4,131,529277991939762000,GALAXY,0.05267421,470,51929,382
1237676302948500000,74.4578462493,-4.5819037441,19.24806,18.24241,17.85918,17.75341,17.70559,7178,301,2,42,3516349865598750000,STAR,0.0004177004,3123,54741,598
1237665567687900000,231.7226596179,19.025972476,18.6397,17.3367,16.60266,16.17059,15.88945,4678,301,6,197,3145921096243500000,GALAXY,0.08925798,2794,54537,570
1237662305659520000,232.060463539,31.2476195908,19.4384,18.21429,17.53089,17.06153,16.89015,3919,301,2,186,1561639715776520000,GALAXY,0.07766201,1387,53118,60
1237668353504050000,263.3297206438,32.0925972753,16.45402,15.18932,15.34387,15.49382,15.55776,5327,301,3,90,2536677305481190000,STAR,-0.0002060242,2253,54551,90
1237654344938230000,213.4567487052,63.1937005062,18.62469,17.44661,16.75369,16.38673,16.12212,2065,301,6,195,682402310730574000,GALAXY,0.1311058,606,52365,389
1237667541216590000,149.5723516178,20.2509252653,19.16205,17.87272,17.2804,16.96392,16.74766,5138,301,2,63,2660532879083200000,GALAXY,0.112421,2363,53763,114
1237661382772790000,146.7360832667,35.458238234,18.63416,16.66366,15.6756,15.24754,14.89812,3704,301,3,100,1795872799013760000,GALAXY,0.1017775,1595,52999,227
1237659327096550000,232.8964878744,50.7528599208,17.55185,16.67249,16.41309,16.31406,16.29094,3225,301,6,138,895152038487288000,STAR,-0.0006164317,795,52378,224
1237671762640180000,192.5487233334,2.4559393633,19.35804,19.29266,19.29589,19.03534,18.98814,6121,301,1,179,588933096443767000,QSO,1.730609,523,52026,318
1237665548349870000,207.5887202086,24.9808931817,18.82276,17.85476,17.48323,17.26461,17.16395,4674,301,2,34,2381322617622650000,GALAXY,0.03061789,2115,53535,161
1237679438816610000,39.8135478733,-6.4208651906,19.34324,18.47901,18.17276,18.07553,18.01856,7908,301,3,120,7943359193033230000,STAR,-4.015722E-005,7055,56576,492
1237662307262070000,211.8397286444,39.7377657135,18.62087,17.27673,16.57096,16.1378,15.87447,3919,301,5,63,1552755661253670000,GALAXY,0.06651964,1379,53084,508
1237663544219990000,330.5777027248,0.6581060058,18.07802,16.76585,16.22574,16.02162,15.93196,4207,301,5,175,1245405324765060000,STAR,-1.772694E-005,1106,52912,582
1237662635839390000,241.6441864938,7.4103765827,19.18312,19.32404,19.74782,20.07703,20.26756,3996,301,1,251,1947882214070970000,STAR,-0.0001504376,1730,53498,274
1237667206208550000,80.838313299,61.0100992771,17.35613,15.66012,15.09385,14.86665,14.73139,5060,301,2,54,2589639666500130000,STAR,-5.30981E-005,2300,53682,254
1237665531176490000,217.423040862,23.2615928411,18.39592,17.07401,16.35373,15.94448,15.67492,4670,301,2,133,2400436527055270000,GALAXY,0.06335479,2132,53493,65
1237665531171240000,204.6088255617,25.6393468112,19.38803,17.7086,16.83733,16.43647,16.05906,4670,301,2,53,2527651133896290000,GALAXY,0.07335388,2245,54208,21
1237665531179170000,223.7570345823,21.538064878,18.62994,17.82933,17.27681,16.90401,16.65761,4670,301,2,174,2418469359715380000,GALAXY,0.1181947,2148,54526,132
1237665428097340000,214.053842947,26.1902789143,17.27137,15.48057,14.64058,14.22795,13.89992,4646,301,2,134,2394828474138260000,GALAXY,0.03389056,2127,53859,143
1237654879113970000,186.4237531255,3.9661016585,19.0321,17.04549,15.99201,15.55537,15.21255,2190,301,1,30,3242615446855250000,GALAXY,0.123823,2880,54509,86
1237665098992520000,124.5846546319,20.0128064736,19.27919,18.85984,18.51489,18.55264,18.31268,4569,301,5,89,2167368371606150000,QSO,0.9886603,1925,53327,40
1237662635839980000,242.8670916561,7.0484474711,18.02978,16.7691,16.09368,15.7428,15.47206,3996,301,1,260,1949042205314280000,GALAXY,0.0483957,1731,53884,398
1237665548364090000,240.8839469102,15.5685874127,17.52591,15.79953,14.95979,14.49606,14.14955,4674,301,2,251,2473671973964640000,GALAXY,0.04139059,2197,53555,254
1237665548363500000,239.5933757662,16.1025932661,18.07651,16.92944,16.38175,16.03036,15.72575,4674,301,2,242,2472548822484540000,GALAXY,0.0386379,2196,53534,264
1237658205040610000,158.3756167192,47.1119154163,19.3831,18.4377,17.96297,17.63946,17.49817,2964,301,4,203,1082152032313310000,GALAXY,0.1283885,961,52615,590
1237660957569710000,121.3357547444,23.7178120204,19.24522,18.09439,17.49647,17.14836,16.90148,3605,301,3,80,1424317578485980000,GALAXY,0.1103897,1265,52705,197
1237662530603650000,215.6536058287,13.4394792811,18.81857,17.79521,17.40539,17.1436,16.98975,3971,301,5,113,1923142927651990000,GALAXY,0.04038636,1708,53503,385
1237661464377750000,239.9370923612,31.822516865,19.04913,17.80233,17.26184,16.94474,16.76394,3723,301,3,109,1581982600136780000,GALAXY,0.05513102,1405,52826,339
1237651252561310000,134.5206132976,55.3422473399,16.9288,15.76309,15.28564,14.98644,14.75334,1345,301,6,188,504407588188744000,GALAXY,0.04166494,448,51900,16
1237671935508680000,259.8663136769,31.9432001604,17.31483,16.36868,15.9727,15.80239,15.74722,6161,301,3,119,3348546521636300000,STAR,-3.009246E-007,2974,54592,437
1237658300605730000,153.7567864619,7.3982365898,19.50125,17.89064,17.07197,16.59644,16.30739,2986,301,6,235,1392761045969300000,GALAXY,0.07345021,1237,52762,83
1237648702983310000,221.9199616406,-1.1409878241,18.07467,17.00519,16.55733,16.36355,16.28196,752,301,1,523,3303425863537680000,STAR,-8.563854E-005,2934,54626,129
1237680272036200000,332.9364155994,19.1620448109,18.77648,18.71564,18.68007,18.49551,18.47657,8102,301,3,58,8527786463026500000,QSO,1.843946,7574,56945,802
1237657590848490000,143.1163398196,47.2046028185,19.55839,19.27617,19.00753,19.012,18.95406,2821,301,4,23,939065432348846000,QSO,0.9742981,834,52316,236
1237651272426780000,135.5300148468,57.1271663661,19.00124,18.81671,18.63922,18.41244,18.46734,1350,301,3,207,543946576482036000,QSO,1.596368,483,51924,498
1237655465392930000,238.1889081305,49.8997394794,17.92611,16.91227,16.59078,16.38555,16.27371,2326,301,5,273,914354183996467000,GALAXY,0.03991887,812,52352,449
1237667206211760000,95.3285973061,64.1725666315,16.45804,15.39512,15.02787,14.86146,14.83663,5060,301,2,103,2588617670928660000,STAR,0.0001089371,2299,53711,632
1237655124474200000,188.6907264211,4.3067592679,19.47694,17.41537,16.38336,15.92189,15.53876,2247,301,2,186,951425593403009000,GALAXY,0.09711774,845,52381,146
1237668296592390000,182.3972815032,18.7997932442,18.37652,16.42368,15.47859,15.05322,14.7188,5314,301,1,39,2937507291785620000,GALAXY,0.07669641,2609,54476,125
1237668296596130000,191.434927648,18.7032836363,18.05664,17.37495,17.23887,16.82174,16.90187,5314,301,1,96,2943136241647900000,GALAXY,0.07992693,2614,54481,123
1237668736297800000,285.4755900921,39.7543589832,18.89607,15.97926,14.78162,14.31308,14.02719,5416,301,4,163,2855371839096510000,STAR,-0.0001389571,2536,53883,326
1237671769080000000,261.0690366033,64.7419697717,19.40425,18.45012,18.00951,17.81164,17.71815,6122,301,5,139,2883545462147670000,STAR,-0.0006089782,2561,54597,421
1237667252932710000,160.8569796937,26.790170178,19.50341,18.15801,17.49532,17.09288,16.90442,5071,301,1,304,2654949559607780000,GALAXY,0.07751698,2358,53797,282
1237668350280010000,207.0137138939,16.8249959742,19.53179,17.53425,16.64456,16.23863,15.93563,5326,301,5,47,3087346533318810000,GALAXY,0.09653363,2742,54233,469
1237680285457250000,15.8707590823,29.8242906078,17.70413,16.69836,16.27791,16.11416,16.07144,8105,301,4,47,8693076052992610000,STAR,-0.0004606822,7721,57360,10
1237657630051990000,138.6887878834,42.6539005607,18.09172,17.13729,16.83255,16.74542,16.69359,2830,301,5,205,9325918107334890000,STAR,0.0005660725,8283,57064,324
1237665017922450000,163.0233144431,34.0954927346,18.61397,16.78936,15.78035,15.32753,15.01973,4550,301,6,50,2280118892732900000,GALAXY,0.1215787,2025,53431,624
1237665017921730000,161.1285657518,33.7466215144,19.43446,17.58085,16.65152,16.21602,15.88185,4550,301,6,39,2279994098163150000,GALAXY,0.08273643,2025,53431,170
1237665017923570000,166.0042998337,34.6590255696,18.77641,16.69757,15.70896,15.25486,14.90131,4550,301,6,67,2290153311313090000,GALAXY,0.0990923,2034,53466,265
1237665548355310000,220.7647068436,22.2118022172,18.79814,17.86926,17.39344,17.12975,16.91912,4674,301,2,117,2409451978770900000,GALAXY,0.03004452,2140,53858,95
1237661971731190000,205.1900960035,7.2113833736,17.8406,15.81946,14.8647,14.43222,14.10962,3841,301,4,268,6121586063435910000,GALAXY,0.07949736,5437,55973,248
1237663544214950000,319.1133872006,0.7472727397,19.3494,17.88106,17.28527,17.06033,16.92156,4207,301,5,98,1252158529679160000,STAR,-0.0001888536,1112,53180,574
1237664877805310000,149.7455637133,30.9836534398,18.75087,18.46991,17.8817,17.5286,17.21681,4518,301,1,144,11762525502786800000,QSO,0.2518686,10447,58143,906
1237661382778090000,161.1564775839,39.5605368413,18.43448,17.20669,16.70255,16.42182,16.25589,3704,301,3,181,1612308508189940000,GALAXY,0.03613138,1432,53003,72
1237661972797850000,188.8067770238,8.530476233,19.08761,17.98438,17.49566,17.23717,17.11591,3841,301,6,160,1832005507833950000,GALAXY,0.1138587,1627,53473,605
1237667211603150000,185.0299306206,30.0453669167,18.88227,16.90843,15.93224,15.49216,15.13839,5061,301,4,449,2513060058447770000,GALAXY,0.1042373,2232,53827,187
1237667211603350000,185.5073001756,30.0871054302,19.27437,17.69494,16.96926,16.56001,16.32236,5061,301,4,452,2513052086988470000,GALAXY,0.08214207,2232,53827,158
1237655691400250000,215.1224914149,-2.9591914796,18.6291,17.33247,17.33503,17.36593,17.40928,2379,301,2,39,1032475818485380000,STAR,-0.0002848153,917,52400,93
1237663783668090000,17.2293612512,-0.3117521169,18.34256,17.41683,17.06314,16.91834,16.88141,4263,301,3,231,10574543595372800000,STAR,-0.0003279149,9392,58104,333
1237658300603760000,149.1883402542,6.9479897207,18.96757,17.74522,17.09718,16.68924,16.46132,2986,301,6,205,1390493577645160000,GALAXY,0.07980596,1235,52734,26
1237664869213800000,143.6531472059,32.1106670736,19.06455,17.06217,16.23375,15.94181,15.78836,4516,301,1,120,11742217248177400000,STAR,-6.808823E-005,10429,58145,753
1237661977084100000,185.0369237314,8.5690007526,18.9446,17.33069,16.44941,16.00742,15.66746,3842,301,6,27,1829711096357870000,GALAXY,0.09147197,1625,53140,450
1237661977086460000,190.5970680043,8.6859288618,18.92582,17.75937,17.34368,17.0597,16.89213,3842,301,6,63,2014316093778190000,GALAXY,0.050673,1789,54259,295
1237661977089930000,198.505181344,8.3738823595,18.35136,16.49957,15.49881,15.05282,14.68244,3842,301,6,116,2023331268652980000,GALAXY,0.09206798,1797,54507,324
1237648702975310000,203.5856242457,-1.1290769671,18.93237,18.2031,18.14979,18.11049,17.94795,752,301,1,401,4555470281960080000,QSO,2.442198,4046,55605,288
1237663916812010000,148.5806830068,68.1101760569,18.66985,17.52123,17.06654,16.78648,16.64734,4294,301,3,230,2115636643707770000,GALAXY,0.03384674,1879,54478,257
1237656906343910000,334.4172156132,-0.8919525656,18.39765,17.11063,16.59568,16.38674,16.28971,2662,301,1,112,1288110636735160000,STAR,-0.0003278692,1144,53238,295
1237661382234080000,142.4140112706,33.1350209744,19.1463,18.96684,18.68126,18.73965,18.78941,3704,301,2,72,1793570696408890000,QSO,1.092233,1593,52991,44
1237655107299570000,164.9196107047,57.6897869196,19.50261,18.11226,17.27886,16.84459,16.51313,2243,301,2,266,1069683841356030000,GALAXY,0.1315263,950,52378,287
1237679584303060000,102.822288027,16.3186078509,19.25371,17.83908,17.32414,17.08812,17.01081,7942,301,2,35,3754944166740730000,STAR,1.043223E-005,3335,54922,247
1237663457779190000,323.3606992512,0.1215996125,19.21901,18.27091,17.99537,17.90451,17.92407,4187,301,4,105,2210274080945450000,STAR,-0.001538823,1963,54331,482
1237667736656150000,184.587711422,23.6267327158,19.15903,18.28922,18.01809,17.90734,17.89344,5183,301,6,346,6726388657811640000,STAR,0.0001567402,5974,56314,955
1237662238020470000,224.6005102365,8.0528124431,18.39415,17.32518,16.92373,16.66983,16.4841,3903,301,4,288,2043617247733250000,GALAXY,0.03825487,1815,53884,396
1237662238021980000,228.1003328897,7.6935214599,18.2732,16.63836,15.82692,15.39231,15.08502,3903,301,4,311,2045897359417700000,GALAXY,0.04498792,1817,53851,499
1237662193992070000,192.5159797117,41.7121800663,18.84734,17.0407,16.2099,15.82029,15.54215,3893,301,2,212,1639335605391350000,GALAXY,0.0722199,1456,53115,92
1237668336322540000,238.0219238713,15.3903442685,19.48651,18.27894,17.6682,17.27069,17.09269,5323,301,3,65,2838491872698070000,GALAXY,0.06404387,2521,54538,357
1237651503805300000,200.5771002232,-0.4788956254,17.29718,15.76038,15.15098,14.84916,14.78655,1404,301,2,11,3723381037003280000,STAR,-0.0001450837,3307,54970,109
1237651700841710000,132.2837487225,54.2739577595,19.3499,18.3224,18.0596,17.95223,17.91949,1450,301,1,84,3565750649515780000,STAR,3.260621E-005,3167,54822,93
1237658304350850000,152.5795359599,56.3965573926,16.57992,15.67286,15.44068,15.34616,15.33935,2987,301,5,37,7976093304264870000,STAR,-9.816736E-005,7084,56624,794
1237658304354980000,169.4250751741,59.8770795972,18.46289,18.42114,18.14791,18.12396,18.14233,2987,301,5,100,9213413608897400000,QSO,1.366867,8183,57375,635
1237646794381530000,95.5501143217,1.2740572599,18.27636,16.52752,15.64392,15.31892,15.02196,307,301,6,131,1417669660098190000,STAR,-1.920055E-005,1259,52931,588
1237662337864170000,237.104834975,34.9046508059,18.51914,17.34295,16.93255,16.77671,16.73433,3926,301,6,70,1595485157966510000,STAR,-0.0003522508,1417,53141,309
